,ProductId,UserId,ProfileName,Time,Summary,Text
2347,B00016UX0K,AF1PV3DIC0XM7,Robert Ashton,1081555200,Classic Condiment,Mae Ploy Sweet Chili Sauce is becoming a standard condiment on my dinner table. It has just the right blend of sweet and heat; Mae Ploy enhances the taste of all meat and fish foods. Catsup is almost a condiment of the past. Salsa and Mae Ploy are the answers!
2348,B000255OIG,A58VYTDIZJM77,Tamster,1334707200,Woof woof!!,"My three month old Westie loves this treat. The only bad thing is that it's huge for training. If I command sit, it takes him 20 seconds to finish eating it and do the next trick. I recommend breaking it into tiny pieces because the label says 1 or 2 a day only. My pup loves this treat and would do anything for it!"
2349,B0045XE32E,AQFORCKKB6F8I,Rough Customer,1298937600,"Hard biscuits, very good smelling, big dogs love 'em","Got these for our two large (50 and 100 lb) dogs, who love them.  The biscuits seem hard, they do snap in half easily for sharing with the dogs (one for each) and the smell of the biscuits, we agree smells to me like ""ginger snaps"".  Maybe there is ginger in them, don't know.  Our two big dogs love them, and they are given only as treats maybe once or twice a day. Recommended!  Minus one star for being really hard."
2350,B007TJGZ54,A2VH8Q48YMQKB1,Ron Shelton,1306195200,Best value for a K-cup coffee,Green Mountain Breakfast blend coffee is a mild roast that goes down easy in the morning.  My wife actually runs a cup through the Keurig twice.  Buying it this way breaks down to 50 cents per K-cup versus a dollar at any store.
2351,B0007A0AP8,A2SDX3T7BSRUXJ,"Christopher N. Antonneau ""Thrifty Guy""",1206748800,Dorkie want a treat,Well my dog seems to like these very much.  Let's see if someone can offer free shipping on these.
2352,B000EH0RU2,A3GVZEFS0CY1I7,Adele K. Upton,1266537600,rice select,This is my favorite rice product and could not find it anywhwere locally after my grocery store stopped carrying it. Thanks Amzon for all your GREAT variety in the products you carry.
2353,B008ZRKZSM,A2B9GVKFAI76XS,tweet,1328745600,This is a must have!,"I've not used it for making the good ole PB&J sandwich yet, but I've used it for cooking, making a smoothie and in pudding...and it's great!  2 TBSP in a package of sugar-free chocolate pudding, add a little Cool Whip and you've got a super easy lo-cal dessert.<br /><br />The people that make this have receipes on their site that sound very good as well.  This is a definite ""will buy again""!"
2354,B001LGGH40,A11EYMH9UV9XG7,greenmantis,1237161600,"It's like Pop Rocks, in liquid form.","When I drank the strawberry kiwi, the flavor reminded me very much of the strawberry Pop Rocks candy. It was very sweet, but not so much that I felt like I needed to drink water after it. The carbonation was apparent, but not strong. Kinda like the carbonation in a Pellegrino, as opposed to a Coke. The can was a little on the small side, so I could see myself drinking 2 at once. I'd drink it again sometime, but it's not an everyday buy."
2355,B001E5E20O,A1GN1GP9EG6EZ1,Lynne Homeyer,1201392000,"Lovely, fragrant, delicious!","I received a tin of this admittedly not inexpensive tea for Christmas in 2006, and used it sparingly through the year. Then for Christmas 2007 I ordered a package of three tins, I love it so much! The tea flavor is not overpowered by the bergamot essence that makes this Earl Grey, yet it's a gentle tea, not overly tannic.  I'm a daily tea drinker and this is my favorite."
2356,B004K30HO2,A1RZFGQ26EUNQN,maslatte,1322611200,Awesome,"I have been using the DisposaKups for about 2 weeks.  They are easy to put together and fill.  Caps fit snug.  I sometimes get overfill, but my Cuisinart does that with regular K-Cups.  I put regular coffee in it, Maxwell House, Community Coffee, sometimes I grind my own.  Coffee always taste just like in drip coffee maker.  Great replacement for K-Cups cause they have literally doubled in price in just 6 months."
2357,B0030VBRIU,A20P8VC55KPPCT,FL Mom,1274486400,These pouches are great!,These pouches are so easy and convenient.  They taste great and are perfect for busy moms.
2358,B000FFRU3U,ATXIC0MW36HXX,AKT,1269993600,Cant get enough,I absolutely love this oatmeal. Bought it originally when I had a baby for convenience purposes only...and now it has become one of my staples!!
2359,B00139TT72,A2OAGPCQ39Z08T,MK-48,1329350400,Don't know why,I don't know why this got such good reviews but my Yorkshire really doesn't like it. He likes Iams more than this and it's cheaper.
2360,B0028C44Z0,AI7O5C9KBVSTF,i&#60;3pnutbutter,1274054400,Altoids Smalls-Wintergreen,"Pros:<br />+packaging, shipping, price<br />+sold about a year before its expiration date (enough for me to eat/share 9 boxes)<br />+not too ""fresh"" like the regular wintergreen and not in a powdery form. it's a real mint!<br /><br />Cons: none!"
2361,B00139TT72,A1ZSZZP1CR2W1R,Shari,1308787200,Newman's Own Organics Dog Food,"I switched my mini-Schauzers over to Newman's Own Organics a month ago when they came off of their puppy chow.  I've been looking for a good quality dog food (rated 4 stars by dogfoodadvisor.com) without going into debt purchasing it!  I was feeding them a different brand that was ""breed-specific"" food, but was having trouble trying to find it in stock anywhere.  A few places, if they carried it at all, only carried the very small bags (2.5 lbs) and with two dogs, one bag would last about 3 - 5 days.  Plus these little 2.5 lb. bags cost more than half what the larger 10 lb. bag  cost!  I tried to make an arrangement to have one of the places order the larger bag for me, but they conveniently ""forgot"" to place the order, so I was stuck purchasing the ridiculously more expensive small bags.  Then I heard about Newman's Own Organics, which is rated a better dog food than the ""breed-specific"" food I was using and cost $$$ less!  And then I discovered that I could buy this food at Amazon.com, have it shipped on a regular basis to my home with no shipping costs and a discount on the food for signing up for the subscription plan delivery - no brainer!!  No more running out of food, no more driving 50 miles or more to find it, no more hassels!<br /><br />And best and most importantly of all, my little guys LOVE IT!!  Their stools firmed up almost immediately after starting the switchover, they seem more active, more alert, more regular and they actually chew this food (they inhaled their puppy chow without chewing!)  I can't say enough good things about both Newman's Own and Amazon's subscription delivery service!"
2362,B000FBM3YK,A24UBSSLPNU0SG,"Camellia Sinensis ""slightly snobbish tea lover""",1241049600,Absolutely Wonderful!,"These have a delicate, nutty, warm, faintly sweet wheat flavor, and a pleasing texture.  Satisfying without guilt, they're truly addictive.  I prefer them to digestives (much less Graham crackers), and even Leibniz's standard butter biscuits don't come close.  The whole wheat is especially good with green and pouchong teas - though predictably satisfying paired with a cup of Assam or English Breakfast. Also great with cocoa or milk, cheese or apples.... a slather of peanut butter..... !<br /><br />They're one of the few biscuits I'd definitely offer to children."
2363,B001BSBFUO,AIUC6VT4VT01A,Karen,1314144000,These pill pockets literally saved our dog's life,"I was so relieved when I found this product. Our doberman was having serious skin allergies and had to take antibiotics and steroids in pill form. He was so crafty with the pills - we would hide them in wet dog food, only to find the food eaten and the pills spit out. We hid them in salami, raw meat, pastrami, turkey, soft cheese, hard boiled egg, anything that you could think of that is appetizing to a dog and he would eat the food and spit out the pills. It got so bad that he actually stopped eating and drinking. He was so sick. Our vet put him on IV fluids and steroids and antibiotics and these wreaked havoc on his liver. We were so worried. He was going down the drain. Then I found this product. Simple as that, we put the medicine in the treat and he wolfed it down. He actually got to the point that when the 6 hour time was coming around to ""get the treat"" he would start whining and staring at the refrigerator where I had prepared the whole dosage plan ahead of time and put them into a plastic box with big lettering, ""THIS IS ALEX'S MEDICINE - NOT CHOCOLATE!"" We had a close call with my little sister - they looked appetizing to her as well! :) Now I use these for his vitamins and for anything that he has to take that is not appetizing. Really a life saver!"
2364,B008ZRKZSM,A3T8YYQXKGXD0G,Carol K Everson,1330473600,PB2 - Peanut Protein Powder,"PB2 is great.  A serving, 2 T of powder, is 1 point on Weight Watcher's Points Plus system.  Mixed with a tablespoon of water it makes something like peanut butter.  But even better is adding it to soups or smoothies for that peanut taste."
2365,B000F5429A,A53N0HLN5FIHS,"B. C Ladd ""programming pedant""",1245110400,Amazingly Lifelike,"I grew up in a diabetic household so I have always been aware of the difference between ""people"" food and ""diabetic"" food. Of course it was only recently that I was put on the non-people stuff exclusively.<br /><br />These candies are surprisingly satisfying. I have a doc who says artificial sweeteners are for those who haven't yet admitted that they aren't allowed to have a sweet tooth any longer. May be true but these little candies are quite nice.<br /><br />They are, in fact, hard. That is a nice change from diabetic candies when I was a child. They have a decent mouth feel and an almost caramel taste. I don't catch an aftertaste. So, when I ""need"" a fix, these are nice to have around the house. Won't mistake them for ""people"" candy but these really are amazingly lifelike."
2366,B000HEA94Q,A19Y0R4VNNK0QS,love my dog,1263513600,my Pomeranian loves these treats!,"My Pomeranian loves these treats... he eats one every morning!  They do smell a little, but that is probably why he loves to eat them. I've ordered these many times and never had a problem with them being opened when they arrive."
2367,B001EQ4CJO,A1IWHVEFL9MGU9,WaltG,1214611200,Dried right?,"I just checked with the Post Office here where I am stationed.  People can mail dried fruits and vegitables through the US Postal System.  I tried to order these walnuts to be delivered while I am overseas and can not get them.  My order was refused because according to Amazon ""they can't ship food"" overseas.  From doing some research I found that the reson they can't ship to an APO address is the vender uses either FedEx or UPS and they can't ship to an APO address.  It doesn't bother me that the vender can't ship, or for that mater won't take the initiative to sell to US Service People overseas, it is they Lied about it."
